field_id,date,NDVI,EVI,TCG,previous_ndvi,previous_evi,ndvi_change,evi_change,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,stress_class
00000000000000000013,2019-03-12,0.2810738665656078,0.1968236454066227,0.0268438790281706,0.2377346038260389,0.1546663703370211,0.043339262739568896,0.042157275069601596,0.0899951291044688,0.1142186988531211,0.1327432594917931,0.1564282083966203,0.1974711135633926,0.2164802461911512,0.2390950895750856,0.2315047149429215,0.2324935234475618,0.2684059748735395,0.2404260798041773,Moderate Stress
00000000000000000014,2019-03-12,0.2401090454573332,0.1751540890184206,0.0150035900747922,0.2125435903811854,0.1405851512079727,0.0275654550761478,0.034568937810447925,0.100561636812265,0.1268566609504715,0.1480087882294716,0.1678604242186892,0.2048345189799721,0.2239585381493684,0.2440834352369545,0.2391168457770435,0.2533714641863118,0.2755562041715577,0.2496979699650027,Moderate Stress
00000000000000000015,2019-03-12,0.718599682956065,0.5712768411663215,0.2026053272387579,0.6009512754495179,0.4125189666917953,0.11764840750654715,0.15875787447452622,0.0469032472889153,0.0683643240120772,0.0603234742440061,0.1012869363001936,0.2654556765652427,0.342575151482184,0.3766563849228992,0.3535200585845761,0.3301330822025323,0.1863729497834759,0.1281423456022688,Moderate Stress
00000000000000000016,2019-02-10,0.1952842737576419,0.0780500132071594,-0.0028164808702235,0.2426906788694947,0.0544996574462353,-0.04740640511185279,0.023550355760924103,0.0497317098152497,0.0640806531978232,0.0829145273147094,0.0920896992625085,0.0977019986841737,0.1071802522416564,0.1216015265397855,0.124998861196803,0.1303011216205288,0.2026750974378882,0.1847194575583695,High Stress
00000000000000000016,2019-02-20,0.1746593933998393,0.0797450149401219,-0.0073376924603072,0.1952842737576419,0.0780500132071594,-0.020624880357802605,0.0016950017329624978,0.0592308971319865,0.0746305588143149,0.0970988826253381,0.1089511038472298,0.1157045079083704,0.1266687405854696,0.1378134391557946,0.1468689792105513,0.1513817884678672,0.2303513928787013,0.2148946144017726,Moderate Stress
00000000000000000017,2019-03-12,0.5535505712066441,0.4204451658883871,0.1297310721324008,0.4419182911267986,0.2930617263957352,0.11163228007984549,0.1273834394926519,0.0678109540245907,0.0956167613353618,0.0926146339483003,0.1322239818871394,0.2542973783791457,0.2975059436797184,0.3224079913327041,0.3071381600059983,0.3064335980959261,0.2219370294614827,0.163839947519012,Moderate Stress
00000000000000000018,2019-03-12,0.2322808871568578,0.1720027983664029,0.016758164288563,0.160485764197288,0.1040291940823739,0.0717951229595698,0.06797360428402899,0.1024086146147133,0.1312360886721102,0.1530254260152197,0.1684429836625267,0.2097020677526227,0.2305889436350526,0.2490695617380525,0.2418125226441599,0.2483740330682831,0.2544661943981298,0.2261749845680055,Moderate Stress
00000000000000000019,2019-03-12,0.1523515461214884,0.1053003113838848,-0.0149551742896015,0.1762592816351752,0.1025624793586425,-0.0239077355136868,0.002737832025242304,0.1083968621770387,0.1358424685073733,0.1673690007625589,0.1801556522091371,0.1937432301886162,0.2066155087417937,0.2269386592469392,0.2193273193647064,0.2254416310863141,0.2818199530483905,0.2670492498673406,High Stress
0000000000000000001a,2019-03-12,0.3705678145672801,0.2954339360890574,0.0730621302391327,0.259278545489198,0.1816289725999203,0.11128926907808212,0.11380496348913707,0.0923646393980289,0.1209636498076493,0.1314276772904594,0.1519453456616343,0.2377977838676764,0.2786009889317518,0.2965703564348194,0.2890227390055218,0.2972174878777269,0.2233416447883165,0.1850016247872187,Stable
0000000000000000001b,2019-03-12,0.3198219352183815,0.2192749725361173,0.0344307586770787,0.2671276122622888,0.2529911971782983,0.052694322956092665,-0.03371622464218102,0.0922351552576077,0.1161974289224111,0.1294722606785548,0.1540513434974172,0.2034830731629253,0.2237058411036558,0.2452353612068215,0.2380850221828456,0.2485311330320913,0.2544964803041621,0.2201508356439761,Moderate Stress
0000000000000000001c,2019-03-12,0.4030084645153182,0.2662758175154657,0.0601638635783293,0.2832768852375631,0.2129488028177338,0.11973157927775507,0.053327014697731906,0.0727726434800732,0.0963770200382457,0.102616265414471,0.1332541214924179,0.1977185937045666,0.2208148307331492,0.2423504539701376,0.2345341222125493,0.2407174416941203,0.2340750964772835,0.194762356338876,Stable
0000000000000000001d,2019-03-12,0.1103763770077597,0.0799198257120363,-0.0302213007791303,0.1097212531546484,0.0717432768947404,0.0006551238531112974,0.008176548817295903,0.1210946242251078,0.150180079618008,0.1791214655617276,0.1922995036675752,0.1967797879689573,0.2053725213544364,0.2234517317275775,0.2154900722756927,0.2213709408418627,0.271486485247534,0.2580290426979252,Moderate Stress
